original_index,artist,title,year,topic
70615,Krisy,​hors de ma vue,2019.0,14
70616,Krisy,​hors de ma vue,2019.0,17
70617,Krisy,​hors de ma vue,2019.0,9
70618,Krisy,​hors de ma vue,2019.0,14
70619,Krisy,​hors de ma vue,2019.0,17
70620,Hornet La Frappe,Bedo,2019.0,2
70621,Hornet La Frappe,Bedo,2019.0,2
70622,Hornet La Frappe,Bedo,2019.0,11
70623,Hornet La Frappe,Bedo,2019.0,2
70624,Kery James,Les yeux mouillés,2019.0,14
70625,Kery James,Les yeux mouillés,2019.0,14
70626,Kery James,Les yeux mouillés,2019.0,14
70627,Kery James,Les yeux mouillés,2019.0,14
70628,JuL,Bonne année,2019.0,10
70629,JuL,Bonne année,2019.0,13
70630,JuL,Bonne année,2019.0,14
70631,JuL,Bonne année,2019.0,13
70632,Dadju,Danger,2019.0,5
70633,Dadju,Danger,2019.0,5
70634,Dadju,Danger,2019.0,5
70635,JuL,Ghettoïser,2019.0,17
70636,JuL,Ghettoïser,2019.0,11
70637,JuL,Ghettoïser,2019.0,1
70638,13 Block,Frank Lucas Tony,2019.0,11
70639,13 Block,Frank Lucas Tony,2019.0,17
70640,13 Block,Frank Lucas Tony,2019.0,4
70641,13 Block,Frank Lucas Tony,2019.0,17
70642,Zola,La police d’Évry,2019.0,12
70643,Zola,La police d’Évry,2019.0,5
70644,Zola,La police d’Évry,2019.0,16
70645,Zola,La police d’Évry,2019.0,3
70646,Zola,La police d’Évry,2019.0,16
70647,Naza,Benef,2019.0,10
70648,Lorenzo,Juste un soir,2019.0,13
70649,Lorenzo,Juste un soir,2019.0,5
70650,Lorenzo,Juste un soir,2019.0,13
70651,Lorenzo,Juste un soir,2019.0,5
70652,100 Blaze,Sensationnel,2019.0,18
70653,100 Blaze,Sensationnel,2019.0,10
70654,100 Blaze,Sensationnel,2019.0,8
70655,100 Blaze,Sensationnel,2019.0,10
70656,100 Blaze,Sensationnel,2019.0,4
70657,100 Blaze,Sensationnel,2019.0,10
70658,13 Block,Des choses à dire,2019.0,10
70659,13 Block,Des choses à dire,2019.0,8
70660,13 Block,Des choses à dire,2019.0,9
70661,Lala &ce,Serena (Botcho),2019.0,10
70662,Lala &ce,Serena (Botcho),2019.0,13
70663,Kaaris,Tout était écrit,2019.0,1
70664,Kaaris,Tout était écrit,2019.0,11
70665,Kaaris,Tout était écrit,2019.0,4
70666,Kaaris,Tout était écrit,2019.0,11
70667,Soso Maness,Droga,2019.0,1
70668,Soso Maness,Droga,2019.0,1
70669,Soso Maness,Droga,2019.0,1
70670,Gradur,Zone 59,2019.0,1
70671,Gradur,Zone 59,2019.0,2
70672,Gradur,Zone 59,2019.0,1
70673,Gradur,Zone 59,2019.0,2
70674,Gradur,Zone 59,2019.0,2
70675,Gradur,Zone 59,2019.0,1
70676,Seth Gueko,Toute la boîte,2019.0,2
70677,Seth Gueko,Toute la boîte,2019.0,8
70678,Seth Gueko,Toute la boîte,2019.0,12
70679,Seth Gueko,Toute la boîte,2019.0,8
70680,Kekra,Chut,2019.0,8
70681,Kekra,Chut,2019.0,3
70682,Kekra,Chut,2019.0,4
70683,Kekra,Chut,2019.0,3
70684,Naps,Où ça,2019.0,4
70685,Naps,Où ça,2019.0,15
70686,Naps,Où ça,2019.0,5
70687,Naps,Où ça,2019.0,15
70688,Naps,Où ça,2019.0,15
70689,JuL,Cartel de platine,2019.0,2
70690,JuL,Cartel de platine,2019.0,4
70691,JuL,Cartel de platine,2019.0,8
70692,JuL,Cartel de platine,2019.0,2
70693,JuL,Cartel de platine,2019.0,8
70694,PLK,RS3,2019.0,10
70695,PLK,RS3,2019.0,2
70696,PLK,RS3,2019.0,2
70697,PLK,RS3,2019.0,2
70698,Hayce Lemsi,Écorché vif,2019.0,9
70699,Hayce Lemsi,Écorché vif,2019.0,8
70700,Retro X,VANESSA LAMARCK,2019.0,13
70701,Retro X,VANESSA LAMARCK,2019.0,11
70702,Retro X,VANESSA LAMARCK,2019.0,2
70703,Retro X,VANESSA LAMARCK,2019.0,2
70704,Hamza,Jon Snow,2019.0,10
70705,Hamza,Jon Snow,2019.0,10
70706,Hamza,Jon Snow,2019.0,10
70707,Chilla,Aimer,2019.0,7
70708,Chilla,Aimer,2019.0,9
70709,Chilla,Aimer,2019.0,7
70710,Chilla,Aimer,2019.0,10
70711,Chilla,Aimer,2019.0,7
70712,Chilla,Aimer,2019.0,7
70713,OBOY,Beta,2019.0,9
70714,OBOY,Beta,2019.0,14
70715,OBOY,Beta,2019.0,9
70716,OBOY,Beta,2019.0,0
70717,JuL,On se régale,2019.0,2
70718,JuL,On se régale,2019.0,13
70719,JuL,On se régale,2019.0,2
70720,JuL,On se régale,2019.0,1
70721,JuL,On se régale,2019.0,2
70722,JuL,On se régale,2019.0,4
70723,Niro,Billet,2019.0,8
70724,Niro,Billet,2019.0,9
70725,Niro,Billet,2019.0,8
70726,Niro,Billet,2019.0,8
70727,IAM,Omotesando,2019.0,3
70728,IAM,Omotesando,2019.0,3
70729,IAM,Omotesando,2019.0,3
70730,Niro,Benef,2019.0,10
70731,Niro,Benef,2019.0,8
70732,Niro,Benef,2019.0,8
70733,Niro,Benef,2019.0,8
70734,F430,Intro,2019.0,14
70735,F430,Intro,2019.0,8
70736,JuL,Ça a tiré,2019.0,9
70737,JuL,Ça a tiré,2019.0,1
70738,JuL,Ça a tiré,2019.0,11
70739,JuL,Ça a tiré,2019.0,1
70740,Djadja & Dinaz,Zoo,2019.0,1
70741,Djadja & Dinaz,Zoo,2019.0,14
70742,Djadja & Dinaz,Zoo,2019.0,10
70743,Djadja & Dinaz,Zoo,2019.0,10
70744,Alonzo,Training Day,2019.0,2
70745,Alonzo,Training Day,2019.0,8
70746,PLK,V2V,2019.0,2
70747,PLK,V2V,2019.0,14
70748,PLK,V2V,2019.0,11
70749,PLK,V2V,2019.0,14
70750,PLK,V2V,2019.0,13
70751,Hornet La Frappe,La Peuf #4,2019.0,9
70752,Hornet La Frappe,La Peuf #4,2019.0,6
70753,Hornet La Frappe,La Peuf #4,2019.0,11
70754,Hornet La Frappe,La Peuf #4,2019.0,6
70755,RK,V2V,2019.0,11
70756,RK,V2V,2019.0,10
70757,RK,V2V,2019.0,10
70758,404Billy,Vécu,2019.0,0
70759,404Billy,Vécu,2019.0,5
70760,404Billy,Vécu,2019.0,0
70761,Djadja & Dinaz,Sous tension,2019.0,8
70762,Djadja & Dinaz,Sous tension,2019.0,16
70763,Djadja & Dinaz,Sous tension,2019.0,5
70764,Landy,M’évader,2019.0,11
70765,Landy,M’évader,2019.0,10
70766,Djadja & Dinaz,Bécane volée,2019.0,8
70767,Djadja & Dinaz,Bécane volée,2019.0,1
70768,Djadja & Dinaz,Bécane volée,2019.0,11
70769,Djadja & Dinaz,Bécane volée,2019.0,4
70770,Naps,Evidemment,2019.0,17
70771,Naps,Evidemment,2019.0,2
70772,YL,J’y arrive pas,2019.0,10
70773,YL,J’y arrive pas,2019.0,5
70774,YL,J’y arrive pas,2019.0,7
70775,YL,J’y arrive pas,2019.0,5
70776,RK,No no,2019.0,14
70777,RK,No no,2019.0,10
70778,RK,No no,2019.0,14
70779,RK,No no,2019.0,2
70780,RK,No no,2019.0,14
70781,Jok’Air,4-5,2019.0,1
70782,Jok’Air,4-5,2019.0,1
70783,Jok’Air,4-5,2019.0,18
70784,Jok’Air,4-5,2019.0,1
70785,Jok’Air,4-5,2019.0,4
70786,Jok’Air,4-5,2019.0,1
70787,Jok’Air,4-5,2019.0,18
70788,Jok’Air,4-5,2019.0,1
70789,Moubarak,Plata en platine,2019.0,4
70790,Moubarak,Plata en platine,2019.0,11
70791,Moubarak,Plata en platine,2019.0,1
70792,Moubarak,Plata en platine,2019.0,2
70793,Moubarak,Plata en platine,2019.0,2
70794,Lorenzo,Intro,2019.0,13
70795,Gims,VBT (Very Bad Trip),2019.0,0
70796,Gims,VBT (Very Bad Trip),2019.0,0
70797,Gims,VBT (Very Bad Trip),2019.0,0
70798,JuL,Vatos,2019.0,2
70799,JuL,Vatos,2019.0,1
70800,JuL,Vatos,2019.0,2
70801,JuL,Vatos,2019.0,4
70802,Naps,Ça fait du bien,2019.0,2
70803,Naps,Ça fait du bien,2019.0,14
70804,Naps,Ça fait du bien,2019.0,13
70805,Naps,Ça fait du bien,2019.0,14
70806,Lord Esperanza,Le silence des élus,2019.0,6
70807,Lord Esperanza,Le silence des élus,2019.0,6
70808,Lord Esperanza,Le silence des élus,2019.0,6
70809,Hatik,Machine à sous,2019.0,9
70810,Hatik,Machine à sous,2019.0,8
70811,Hatik,Machine à sous,2019.0,8
70812,Jok’Air,Les yeux sont sur nous,2019.0,18
70813,Jok’Air,Les yeux sont sur nous,2019.0,18
70814,Jok’Air,Les yeux sont sur nous,2019.0,18
70815,Jok’Air,Les yeux sont sur nous,2019.0,10
70816,Jok’Air,Les yeux sont sur nous,2019.0,18
70817,F430,Japanese,2019.0,17
70818,F430,Japanese,2019.0,9
70819,Lord Esperanza,Believe,2019.0,7
70820,Lord Esperanza,Believe,2019.0,7
70821,Spider ZED,Pour du beurre,2019.0,15
70822,Spider ZED,Pour du beurre,2019.0,9
70823,Scylla,Hollywood,2019.0,14
70824,Scylla,Hollywood,2019.0,14
70825,Scylla,Hollywood,2019.0,14
70826,Scylla,Hollywood,2019.0,5
70827,Scylla,Hollywood,2019.0,5
70828,Jok’Air,Châtelet Les Halles,2019.0,15
70829,Jok’Air,Châtelet Les Halles,2019.0,15
70830,Jok’Air,Châtelet Les Halles,2019.0,17
70831,Jok’Air,Châtelet Les Halles,2019.0,15
70832,Jok’Air,Châtelet Les Halles,2019.0,15
70833,Hamza,Go Back,2019.0,5
70834,Hamza,Go Back,2019.0,5
70835,Hamza,Go Back,2019.0,5
70836,Hamza,Go Back,2019.0,5
70837,Gradur,Baby Mama,2019.0,18
70838,Gradur,Baby Mama,2019.0,13
70839,Gradur,Baby Mama,2019.0,18
70840,Gradur,Baby Mama,2019.0,18
70841,JuL,Fatigué,2019.0,15
70842,JuL,Fatigué,2019.0,2
70843,JuL,Fatigué,2019.0,13
70844,JuL,Fatigué,2019.0,2
70845,JuL,Fatigué,2019.0,2
70846,Abou Debeing,Tu sers à rien,2019.0,2
70847,Abou Debeing,Tu sers à rien,2019.0,10
70848,Abou Debeing,Tu sers à rien,2019.0,2
70849,Abou Debeing,Tu sers à rien,2019.0,2
70850,Luv Resval,Voldemort & Jedusor,2019.0,2
70851,Kekra,COD,2019.0,8
70852,Kekra,COD,2019.0,10
70853,Kekra,COD,2019.0,8
70854,Kekra,COD,2019.0,8
70855,Kekra,COD,2019.0,8
70856,Leto,Sapologue,2019.0,11
70857,Leto,Sapologue,2019.0,15
70858,Leto,Sapologue,2019.0,10
70859,Leto,Sapologue,2019.0,15
70860,Kekra,7 Flows,2019.0,10
70861,Kekra,7 Flows,2019.0,4
70862,RK,Avant que je me couche,2019.0,10
70863,RK,Avant que je me couche,2019.0,2
70864,RK,Avant que je me couche,2019.0,0
70865,RK,Avant que je me couche,2019.0,10
70866,RK,Avant que je me couche,2019.0,11
70867,RK,Avant que je me couche,2019.0,10
70868,Koba LaD,Pas comme les autres,2019.0,14
70869,Koba LaD,Pas comme les autres,2019.0,14
70870,Koba LaD,Pas comme les autres,2019.0,9
70871,Koba LaD,Pas comme les autres,2019.0,14
70872,JuL,Oh maman,2019.0,14
70873,JuL,Oh maman,2019.0,14
70874,JuL,Oh maman,2019.0,14
70875,JuL,Oh maman,2019.0,14
70876,Landy,Madame,2019.0,1
70877,Landy,Madame,2019.0,8
70878,Landy,Madame,2019.0,11
70879,Landy,Madame,2019.0,8
70880,Landy,Madame,2019.0,8
70881,Naps,Malade,2019.0,13
70882,Naps,Malade,2019.0,13
70883,Naps,Malade,2019.0,13
70884,Naps,Malade,2019.0,14
70885,Naps,Malade,2019.0,15
70886,ISK,Acharné 6,2019.0,9
70887,ISK,Acharné 6,2019.0,8
70888,ISK,Acharné 6,2019.0,11
70889,ISK,Acharné 6,2019.0,8
70890,Maes,Platine,2019.0,1
70891,Maes,Platine,2019.0,2
70892,Maes,Platine,2019.0,1
70893,Scylla,Madame X,2019.0,15
70894,Scylla,Madame X,2019.0,15
70895,Scylla,Madame X,2019.0,15
70896,Scylla,Madame X,2019.0,15
70897,Roméo Elvis,T’es bonne,2019.0,13
70898,Roméo Elvis,T’es bonne,2019.0,13
70899,Roméo Elvis,T’es bonne,2019.0,15
70900,Roméo Elvis,T’es bonne,2019.0,15
70901,Roméo Elvis,T’es bonne,2019.0,15
70902,ASHE 22,Sale,2019.0,2
70903,Hayce Lemsi,Gennaro,2019.0,0
70904,Hayce Lemsi,Gennaro,2019.0,10
70905,Hayce Lemsi,Gennaro,2019.0,13
70906,Hayce Lemsi,Gennaro,2019.0,7
70907,Hayce Lemsi,Gennaro,2019.0,2
70908,Hayce Lemsi,Gennaro,2019.0,13
70909,Djadja & Dinaz,Au fond de la classe,2019.0,9
70910,Djadja & Dinaz,Au fond de la classe,2019.0,10
70911,Djadja & Dinaz,Au fond de la classe,2019.0,10
70912,Prince Waly,Plan,2019.0,1
70913,Prince Waly,Plan,2019.0,5
70914,Prince Waly,Plan,2019.0,5
70915,Prince Waly,Plan,2019.0,1
70916,Prince Waly,Plan,2019.0,5
70917,Jok’Air,Jeune papa,2019.0,2
70918,Jok’Air,Jeune papa,2019.0,2
70919,Jok’Air,Jeune papa,2019.0,18
70920,Jok’Air,Jeune papa,2019.0,1
70921,Jok’Air,Jeune papa,2019.0,18
70922,​DA Uzi,Freestyle Rapunchline,2019.0,17
70923,​DA Uzi,Freestyle Rapunchline,2019.0,14
70924,​DA Uzi,Freestyle Rapunchline,2019.0,14
70925,​DA Uzi,Freestyle Rapunchline,2019.0,14
70926,KIK,Quand j’étais petit,2019.0,9
70927,KIK,Quand j’étais petit,2019.0,14
70928,KIK,Quand j’étais petit,2019.0,11
70929,KIK,Quand j’étais petit,2019.0,14
70930,KIK,Quand j’étais petit,2019.0,14
70931,JuL,Ça mange la barre,2019.0,1
70932,JuL,Ça mange la barre,2019.0,12
70933,JuL,Ça mange la barre,2019.0,8
70934,Denzo,Atrocité,2019.0,8
70935,Denzo,Atrocité,2019.0,12
70936,JuL,Africa Twin,2019.0,2
70937,JuL,Africa Twin,2019.0,2
70938,JuL,Africa Twin,2019.0,2
70939,JuL,Africa Twin,2019.0,2
70940,Dosseh,Session Freestyle avec PLK & Koba LaD #PlanèteRap,2019.0,2
70941,Dosseh,Session Freestyle avec PLK & Koba LaD #PlanèteRap,2019.0,8
70942,Dosseh,Session Freestyle avec PLK & Koba LaD #PlanèteRap,2019.0,2
70943,Dosseh,Session Freestyle avec PLK & Koba LaD #PlanèteRap,2019.0,11
70944,Naps,Sur le banc,2019.0,2
70945,Naps,Sur le banc,2019.0,2
70946,Naps,Sur le banc,2019.0,11
70947,Naps,Sur le banc,2019.0,2
70948,Naps,Sur le banc,2019.0,11
70949,47ter,30,2019.0,0
70950,47ter,30,2019.0,5
70951,47ter,30,2019.0,5
70952,IAM,Self Made Men,2019.0,2
70953,IAM,Self Made Men,2019.0,3
70954,IAM,Self Made Men,2019.0,12
70955,IAM,Self Made Men,2019.0,11
70956,IAM,Self Made Men,2019.0,12
70957,IAM,Self Made Men,2019.0,11
70958,Sadek,Roulette russe 8 #Smithers,2019.0,1
70959,Landy,Assa baing,2019.0,10
70960,Landy,Assa baing,2019.0,1
70961,KIK,Adieu,2019.0,5
70962,KIK,Adieu,2019.0,5
70963,KIK,Adieu,2019.0,5
70964,KIK,Adieu,2019.0,5
70965,KIK,Adieu,2019.0,5
70966,OBOY,Roots,2019.0,0
70967,OBOY,Roots,2019.0,2
70968,OBOY,Roots,2019.0,13
70969,F430,Béni,2019.0,9
70970,F430,Béni,2019.0,10
70971,F430,Béni,2019.0,6
70972,F430,Béni,2019.0,10
70973,​DA Uzi,Revanche,2019.0,1
70974,​DA Uzi,Revanche,2019.0,2
70975,​DA Uzi,Revanche,2019.0,11
70976,PLK,Freestyle Chocolat #PlanèteRap,2019.0,1
70977,Hooss,600 Francs,2019.0,2
70978,Hooss,600 Francs,2019.0,2
70979,Hooss,600 Francs,2019.0,9
70980,Hooss,600 Francs,2019.0,2
70981,47ter,Sans toi,2019.0,5
70982,47ter,Sans toi,2019.0,5
70983,47ter,Sans toi,2019.0,5
70984,47ter,Sans toi,2019.0,5
70985,47ter,Sans toi,2019.0,5
70986,Jok’Air,Ola Ola,2019.0,14
70987,Jok’Air,Ola Ola,2019.0,13
70988,Jok’Air,Ola Ola,2019.0,14
70989,Jok’Air,Ola Ola,2019.0,10
70990,Gims,Je sais qui t’es,2019.0,5
70991,Gims,Je sais qui t’es,2019.0,15
70992,Gims,Je sais qui t’es,2019.0,5
70993,Gims,Je sais qui t’es,2019.0,5
70994,Youv Dee,Combien (Freestyle OKLM),2019.0,18
70995,Youv Dee,Combien (Freestyle OKLM),2019.0,8
70996,Youv Dee,Combien (Freestyle OKLM),2019.0,14
70997,Youv Dee,Combien (Freestyle OKLM),2019.0,1
70998,Hatik,Millions,2019.0,8
70999,Hatik,Millions,2019.0,1
71000,Hatik,Millions,2019.0,8
71001,Hatik,Millions,2019.0,4
71002,Hatik,Millions,2019.0,1
71003,Hatik,Millions,2019.0,8
71004,IAM,Eldorado,2019.0,7
71005,IAM,Eldorado,2019.0,2
71006,IAM,Eldorado,2019.0,1
71007,IAM,Eldorado,2019.0,1
71008,IAM,Eldorado,2019.0,1
71009,IAM,Rap warrior,2019.0,7
71010,IAM,Rap warrior,2019.0,3
71011,IAM,Yasuke,2019.0,7
71012,IAM,Yasuke,2019.0,7
71013,IAM,Yasuke,2019.0,7
71014,IAM,Yasuke,2019.0,9
71015,IAM,Quand est-ce qu’on s’aime ?,2019.0,0
71016,IAM,Quand est-ce qu’on s’aime ?,2019.0,5
71017,IAM,Quand est-ce qu’on s’aime ?,2019.0,5
71018,IAM,Quand est-ce qu’on s’aime ?,2019.0,7
71019,IAM,Quand est-ce qu’on s’aime ?,2019.0,5
71020,IAM,Fin des illusions,2019.0,12
71021,IAM,Fin des illusions,2019.0,3
71022,IAM,Fin des illusions,2019.0,4
71023,IAM,Fin des illusions,2019.0,16
71024,IAM,Fin des illusions,2019.0,12
71025,IAM,Fin des illusions,2019.0,7
71026,IAM,"Les choses, telles qu’elles paraissent",2019.0,0
71027,IAM,"Les choses, telles qu’elles paraissent",2019.0,9
71028,IAM,"Les choses, telles qu’elles paraissent",2019.0,15
71029,IAM,"Les choses, telles qu’elles paraissent",2019.0,9
71030,IAM,"Les choses, telles qu’elles paraissent",2019.0,14
71031,IAM,"Les choses, telles qu’elles paraissent",2019.0,14
71032,IAM,Mosaïque,2019.0,9
71033,IAM,Mosaïque,2019.0,0
71034,IAM,Mosaïque,2019.0,0
71035,IAM,Mosaïque,2019.0,9
71036,IAM,Mosaïque,2019.0,0
71037,IAM,Once Upon A Time,2019.0,3
71038,IAM,Once Upon A Time,2019.0,3
71039,IAM,Once Upon A Time,2019.0,12
71040,IAM,Once Upon A Time,2019.0,1
71041,IAM,Le train de l’argent,2019.0,9
71042,IAM,Le train de l’argent,2019.0,6
71043,IAM,Le train de l’argent,2019.0,9
71044,IAM,Le train de l’argent,2019.0,7
71045,IAM,Le train de l’argent,2019.0,11
71046,IAM,Le train de l’argent,2019.0,9
71047,IAM,On va tous les zinguer,2019.0,3
71048,IAM,On va tous les zinguer,2019.0,6
71049,IAM,On va tous les zinguer,2019.0,11
71050,IAM,On va tous les zinguer,2019.0,6
71051,IAM,Remember,2019.0,7
71052,IAM,Remember,2019.0,6
71053,IAM,Remember,2019.0,6
71054,IAM,Remember,2019.0,6
71055,IAM,Qui est ?,2019.0,16
71056,IAM,Qui est ?,2019.0,1
71057,IAM,Qui est ?,2019.0,3
71058,IAM,Qui est ?,2019.0,1
71059,IAM,Good Morning Song,2019.0,0
71060,IAM,Good Morning Song,2019.0,0
71061,IAM,Good Morning Song,2019.0,0
71062,IAM,"MC, tu perds ton sang froid",2019.0,3
71063,IAM,"MC, tu perds ton sang froid",2019.0,3
71064,Sniper,Fuck,2019.0,9
71065,Sniper,Fuck,2019.0,3
71066,Sniper,Fuck,2019.0,3
71067,Sniper,Fuck,2019.0,3
71068,Sniper,Fuck,2019.0,3
71069,3010,23,2019.0,8
71070,3010,23,2019.0,10
71071,3010,23,2019.0,8
71072,Odezenne,Pouchkine,2019.0,0
71073,Odezenne,Pouchkine,2019.0,0
71074,Odezenne,Salope d’amour,2019.0,15
71075,Odezenne,Delta,2019.0,0
71076,Les Sages Poètes de la Rue,Plein la vue,2019.0,0
71077,Les Sages Poètes de la Rue,Plein la vue,2019.0,5
71078,La Fine Equipe,Nobu,2019.0,4
71079,La Fine Equipe,Nobu,2019.0,10
71080,La Fine Equipe,Nobu,2019.0,11
71081,2zer,Galérer,2019.0,14
71082,2zer,Galérer,2019.0,9
71083,2zer,Galérer,2019.0,14
71084,2zer,Galérer,2019.0,14
71085,2zer,La zezer,2019.0,0
71086,2zer,La zezer,2019.0,0
71087,2zer,La zezer,2019.0,14
71088,2zer,La zezer,2019.0,9
71089,2zer,La zezer,2019.0,0
71090,2zer,La zezer,2019.0,0
71091,2zer,La zezer,2019.0,14
71092,2zer,Décisions,2019.0,9
71093,2zer,Décisions,2019.0,9
71094,2zer,Décisions,2019.0,9
71095,2zer,Décisions,2019.0,9
71096,2zer,Seulement,2019.0,5
71097,2zer,Seulement,2019.0,5
71098,2zer,Seulement,2019.0,5
71099,2zer,Seulement,2019.0,17
71100,2zer,Seulement,2019.0,5
71101,2zer,Bon débarras,2019.0,17
71102,2zer,Bon débarras,2019.0,5
71103,2zer,Bon débarras,2019.0,17
71104,2zer,Bon débarras,2019.0,5
71105,2zer,Bon débarras,2019.0,17
71106,2zer,Bon débarras,2019.0,5
71107,2zer,Deux comme toi,2019.0,10
71108,2zer,Deux comme toi,2019.0,10
71109,2zer,Deux comme toi,2019.0,9
71110,2zer,Deux comme toi,2019.0,10
71111,2zer,Deux comme toi,2019.0,7
71112,2zer,Deux comme toi,2019.0,10
71113,2zer,Deux comme toi,2019.0,14
71114,2zer,Néon,2019.0,0
71115,2zer,Néon,2019.0,9
71116,2zer,Néon,2019.0,0
71117,2zer,Néon,2019.0,16
71118,2zer,Néon,2019.0,0
71119,2zer,Doucement,2019.0,15
71120,2zer,Doucement,2019.0,11
71121,2zer,Doucement,2019.0,16
71122,2zer,Doucement,2019.0,15
71123,2zer,Doucement,2019.0,15
71124,2zer,Doucement,2019.0,15
71125,2zer,L’ignorance,2019.0,0
71126,2zer,L’ignorance,2019.0,9
71127,2zer,Balle perdue #1 - Intestable,2019.0,10
71128,2zer,Balle perdue #1 - Intestable,2019.0,0
71129,2zer,Balle perdue #1 - Intestable,2019.0,12
71130,2zer,Balle perdue #1 - Intestable,2019.0,0
71131,2zer,Balle perdue #2,2019.0,2
71132,2zer,Balle perdue #2,2019.0,6
71133,2zer,Balle perdue #2,2019.0,9
71134,2zer,Balle perdue #2,2019.0,9
71135,2zer,Balle perdue #2,2019.0,6
71136,2zer,Balle perdue #2,2019.0,9
71137,2zer,Balle perdue #4 - Excès,2019.0,9
71138,2zer,Balle perdue #4 - Excès,2019.0,8
71139,2zer,Balle perdue #4 - Excès,2019.0,17
71140,2zer,Balle perdue #4 - Excès,2019.0,0
71141,2zer,Balle perdue #4 - Excès,2019.0,4
71142,2zer,Balle perdue #4 - Excès,2019.0,8
71143,2zer,Balle perdue #3 - Mustang,2019.0,7
71144,2zer,Balle perdue #3 - Mustang,2019.0,7
71145,2zer,Balle perdue #3 - Mustang,2019.0,7
71146,3010,PHŒNIX,2019.0,10
71147,3010,Shang Tsung,2019.0,18
71148,3010,Shang Tsung,2019.0,3
71149,3010,Shang Tsung,2019.0,18
71150,3010,Shang Tsung,2019.0,18
71151,3010,Amen 3,2019.0,10
71152,3010,Amen 3,2019.0,10
71153,3010,Amen 3,2019.0,18
71154,3010,Eau froide,2019.0,0
71155,3010,Fenêtres,2019.0,4
71156,3010,Fenêtres,2019.0,18
71157,3010,Yamoussoukro,2019.0,18
71158,3010,Yamoussoukro,2019.0,4
71159,3010,Yamoussoukro,2019.0,2
71160,3010,Yamoussoukro,2019.0,3
71161,3010,Yamoussoukro,2019.0,18
71162,3010,Yamoussoukro,2019.0,18
71163,3010,Check,2019.0,10
71164,3010,Check,2019.0,6
71165,3010,Charmed,2019.0,18
71166,3010,Charmed,2019.0,4
71167,3010,RVL,2019.0,1
71168,3010,RVL,2019.0,1
71169,3010,Vaste,2019.0,18
71170,3010,Vaste,2019.0,2
71171,3010,Vaste,2019.0,18
71172,3010,Vaste,2019.0,2
71173,3010,Tant qu’elle met le player,2019.0,4
71174,3010,Tant qu’elle met le player,2019.0,15
71175,3010,Tant qu’elle met le player,2019.0,4
71176,3010,Tant qu’elle met le player,2019.0,1
71177,3010,Tant qu’elle met le player,2019.0,4
71178,3010,Perdu patience,2019.0,10
71179,3010,Perdu patience,2019.0,16
71180,3010,Renaissance,2019.0,10
71181,3010,Renaissance,2019.0,10
71182,3010,Renaissance,2019.0,12
71183,3010,Trop Different,2019.0,18
71184,3010,Trop Different,2019.0,5
71185,3010,Trop Different,2019.0,17
71186,3010,Trop Different,2019.0,18
71187,3010,Sous Clé,2019.0,14
71188,3010,J’aime ça,2019.0,13
71189,3010,J’aime ça,2019.0,13
71190,3010,J’aime ça,2019.0,13
71191,3010,Censé le faire,2019.0,17
71192,3010,Censé le faire,2019.0,2
71193,3010,Censé le faire,2019.0,15
71194,3010,Censé le faire,2019.0,18
71195,3010,Belmondo,2019.0,2
71196,3010,Belmondo,2019.0,3
71197,3010,Belmondo,2019.0,4
71198,3010,Belmondo,2019.0,4
71199,3010,Pas le seul,2019.0,2
71200,3010,Pas le seul,2019.0,18
71201,3010,Pas le seul,2019.0,2
71202,3010,Pas le seul,2019.0,2
71203,3010,Pas le seul,2019.0,2
71204,3010,RAFLE,2019.0,9
71205,3010,RAFLE,2019.0,18
71206,3010,On Vit Ce Truc,2019.0,10
71207,3010,On Vit Ce Truc,2019.0,17
71208,3010,On Vit Ce Truc,2019.0,10
71209,3010,On Vit Ce Truc,2019.0,10
71210,3010,On Vit Ce Truc,2019.0,10
71211,3010,Sans rappel,2019.0,8
71212,3010,Sans rappel,2019.0,13
71213,3010,Sans rappel,2019.0,8
71214,3010,Sans rappel,2019.0,17
71215,3010,Sans rappel,2019.0,8
71216,3010,L’Ange,2019.0,4
71217,3010,L’Ange,2019.0,9
71218,3010,L’Ange,2019.0,4
71219,3010,L’Ange,2019.0,10
71220,3010,Cette vue,2019.0,17
71221,3010,Cette vue,2019.0,14
71222,3010,00h,2019.0,2
71223,3010,J’entends,2019.0,18
71224,3010,J’entends,2019.0,10
71225,3010,OTW,2019.0,17
71226,3010,OTW,2019.0,10
71227,3010,OTW,2019.0,17
71228,3010,OTW,2019.0,16
71229,3010,OTW,2019.0,17
71230,3010,Interlude 2,2019.0,10
71231,3010,J’ride,2019.0,7
71232,3010,J’ride,2019.0,16
71233,3010,Ferrari Ali,2019.0,2
71234,3010,Ferrari Ali,2019.0,18
71235,3010,Ferrari Ali,2019.0,2
71236,3010,Présent,2019.0,14
71237,3010,Présent,2019.0,14
71238,3010,Présent,2019.0,9
71239,3010,Quand Ca Se Lève,2019.0,0
71240,3010,Quand Ca Se Lève,2019.0,9
71241,3010,Quand Ca Se Lève,2019.0,0
71242,3010,Normal,2019.0,18
71243,3010,Normal,2019.0,10
71244,3010,Normal,2019.0,18
71245,3010,Normal,2019.0,10
71246,3010,Comme quand mon bord sing,2019.0,16
71247,3010,Comme quand mon bord sing,2019.0,3
71248,3010,Cmt Jvis,2019.0,18
71249,3010,Cmt Jvis,2019.0,18
