artist,title,year,iramuteq_class
La Cliqua,Toujours plus haut,1995.0,10
Mo’vez Lang,Poison Juvénil,1995.0,7
Mo’vez Lang,Poison Juvénil,1995.0,10
Mo’vez Lang,Poison Juvénil,1995.0,10
Mo’vez Lang,Poison Juvénil,1995.0,10
Mo’vez Lang,Poison Juvénil,1995.0,10
Mo’vez Lang,Poison Juvénil,1995.0,10
Mo’vez Lang,Avant la mort,1995.0,12
Mo’vez Lang,Avant la mort,1995.0,11
Mo’vez Lang,Avant la mort,1995.0,10
Mo’vez Lang,Langue flow,1995.0,10
Neg’ Marrons,La monnaie,1995.0,12
Neg’ Marrons,La monnaie,1995.0,12
Neg’ Marrons,La monnaie,1995.0,10
Neg’ Marrons,La monnaie,1995.0,8
Neg’ Marrons,La monnaie,1995.0,20
Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,10
Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,10
Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,10
Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,10
Les Sages Poètes de la Rue,Fumigène,1995.0,10
Les Sages Poètes de la Rue,Fumigène,1995.0,10
Les Sages Poètes de la Rue,Fumigène,1995.0,10
Les Sages Poètes de la Rue,Fumigène,1995.0,10
Les Sages Poètes de la Rue,Fumigène,1995.0,10
Les Sages Poètes de la Rue,Amoureux d’une énigme,1995.0,19
Les Sages Poètes de la Rue,Amoureux d’une énigme,1995.0,13
Les Sages Poètes de la Rue,Amoureux d’une énigme,1995.0,13
Les Sages Poètes de la Rue,Les Filles Sont Belles,1995.0,10
Les Sages Poètes de la Rue,Les Filles Sont Belles,1995.0,10
Les Sages Poètes de la Rue,Les Filles Sont Belles,1995.0,13
Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,19
Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,10
Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,10
Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,10
Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,10
Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,10
Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,20
Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,8
Les Sages Poètes de la Rue,Un noir tue un noir,1995.0,10
Les Sages Poètes de la Rue,Un noir tue un noir,1995.0,20
Les Sages Poètes de la Rue,Un noir tue un noir,1995.0,7
Les Sages Poètes de la Rue,Teknik Dans La Peau,1995.0,10
Les Sages Poètes de la Rue,Teknik Dans La Peau,1995.0,10
Les Sages Poètes de la Rue,Teknik Dans La Peau,1995.0,10
Les Sages Poètes de la Rue,Je décompose les mots,1995.0,10
Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,10
Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,10
Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,10
Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,10
Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,10
Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,17
Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,10
Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,10
Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,10
Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,10
Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,10
Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,10
Les Sages Poètes de la Rue,"Le son, éveille",1995.0,10
Les Sages Poètes de la Rue,"Le son, éveille",1995.0,10
Les Sages Poètes de la Rue,"Le son, éveille",1995.0,10
Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,10
Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,10
Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,10
Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,10
Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,10
Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,10
Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,10
Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,8
Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,10
Les Sages Poètes de la Rue,Un monde étrange,1995.0,20
Les Sages Poètes de la Rue,Un monde étrange,1995.0,11
Les Sages Poètes de la Rue,Un monde étrange,1995.0,20
Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,10
Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,10
Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,10
Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,10
Ärsenik (Group),Balltrap,1995.0,11
Ärsenik (Group),Balltrap,1995.0,11
Ärsenik (Group),Balltrap,1995.0,11
Dany Dan,Les neg de la peg,1995.0,10
Dany Dan,Les neg de la peg,1995.0,10
Dany Dan,Les neg de la peg,1995.0,10
Dany Dan,Gravé sur tes shoes,1995.0,10
Dany Dan,Gravé sur tes shoes,1995.0,10
Dany Dan,Gravé sur tes shoes,1995.0,17
Dany Dan,Gravé sur tes shoes,1995.0,10
Fabe,Rien ne change à part les saisons,1995.0,10
Fabe,Rien ne change à part les saisons,1995.0,8
Fabe,Rien ne change à part les saisons,1995.0,10
Fabe,Rien ne change à part les saisons,1995.0,10
Fabe,Rien ne change à part les saisons,1995.0,10
Fabe,Rien ne change à part les saisons,1995.0,8
Fabe,Ça fait partie de mon passé,1995.0,10
Fabe,Ça fait partie de mon passé,1995.0,8
Fabe,Ça fait partie de mon passé,1995.0,12
Fabe,Ça fait partie de mon passé,1995.0,12
Fabe,Qui vivra verra,1995.0,10
Fabe,Qui vivra verra,1995.0,10
Fabe,Qui vivra verra,1995.0,12
Fabe,Lentement mais sûrement,1995.0,20
Fabe,Lentement mais sûrement,1995.0,20
Fabe,Lentement mais sûrement,1995.0,20
Fabe,Befa surprend ses frères,1995.0,10
Fabe,Voici mon avis,1995.0,8
Fabe,Voici mon avis,1995.0,10
Fabe,Voici mon avis,1995.0,10
Fabe,Fais-moi du vent,1995.0,13
Fabe,Fais-moi du vent,1995.0,20
Fabe,Fais-moi du vent,1995.0,9
Fabe,Fais-moi du vent,1995.0,13
Fabe,Passe moi le mic,1995.0,10
Fabe,Passe moi le mic,1995.0,10
Fabe,Chacun pour soi et Dieu pour tous,1995.0,20
Fabe,Chacun pour soi et Dieu pour tous,1995.0,12
Fabe,C’est un jeu d’enfant (Cut Killer Mix),1995.0,10
Fabe,C’est un jeu d’enfant (Cut Killer Mix),1995.0,13
Fabe,C’est un jeu d’enfant (Cut Killer Mix),1995.0,10
Fabe,Dans la place,1995.0,10
Fabe,Dans la place,1995.0,10
Fabe,Dans la place,1995.0,10
Fabe,Aucune solution,1995.0,8
Fabe,Aucune solution,1995.0,8
Fabe,La Raison,1995.0,20
Fabe,Joe “la monnaie”,1995.0,17
Fabe,Joe “la monnaie”,1995.0,16
Fabe,Joe “la monnaie”,1995.0,12
Fabe,Lentement 95 (lève la main),1995.0,10
Fabe,Lentement 95 (lève la main),1995.0,10
Fabe,Lentement 95 (lève la main),1995.0,8
Fabe,Lentement 95 (lève la main),1995.0,10
Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,10
Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,8
Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,12
Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,12
Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,7
Ménélik,Ma Belle,1995.0,13
Beat de Boul,Freestyle LPK7FDRF,1995.0,10
Beat de Boul,Freestyle LPK7FDRF,1995.0,17
Beat de Boul,Freestyle LPK7FDRF,1995.0,7
Beat de Boul,Freestyle LPK7FDRF,1995.0,10
Beat de Boul,Freestyle LPK7FDRF,1995.0,10
Beat de Boul,Freestyle LPK7FDRF,1995.0,10
Beat de Boul,Freestyle LPK7FDRF,1995.0,10
Démocrates D,Un enfant a tiré sur un autre enfant,1995.0,20
Démocrates D,Un enfant a tiré sur un autre enfant,1995.0,20
Démocrates D,Pose Combat,1995.0,10
Démocrates D,Pose Combat,1995.0,8
Démocrates D,La voie du peuple,1995.0,8
Démocrates D,La voie du peuple,1995.0,8
Démocrates D,La voie du peuple,1995.0,8
Démocrates D,La voie du peuple,1995.0,8
Démocrates D,Afrique Tolérance,1995.0,8
Démocrates D,Afrique Tolérance,1995.0,8
Démocrates D,Afrique Tolérance,1995.0,8
Démocrates D,Afrique Tolérance,1995.0,8
Démocrates D,Dans la peau d’un noir,1995.0,8
Démocrates D,Dans la peau d’un noir,1995.0,19
Démocrates D,Dans la peau d’un noir,1995.0,8
Démocrates D,Les Années 2000,1995.0,8
Démocrates D,Les Années 2000,1995.0,12
Démocrates D,Les Années 2000,1995.0,8
Démocrates D,J’ai fait un rêve,1995.0,8
Démocrates D,J’ai fait un rêve,1995.0,8
Démocrates D,J’ai fait un rêve,1995.0,8
Démocrates D,J’ai fait un rêve,1995.0,8
Démocrates D,Le devoir m’appelle,1995.0,8
Démocrates D,Le devoir m’appelle,1995.0,8
Démocrates D,"La paix face aux armes, Cojak face aux drames",1995.0,8
Démocrates D,"La paix face aux armes, Cojak face aux drames",1995.0,8
Démocrates D,"La paix face aux armes, Cojak face aux drames",1995.0,8
Démocrates D,Le saint de glace,1995.0,20
Démocrates D,Le saint de glace,1995.0,19
Démocrates D,Portrait Robot,1995.0,20
Démocrates D,Portrait Robot,1995.0,20
Démocrates D,Portrait Robot,1995.0,20
Démocrates D,Crack,1995.0,8
Démocrates D,Crack,1995.0,10
Démocrates D,Crack,1995.0,10
Démocrates D,L’esprit du Bosquet,1995.0,20
Démocrates D,L’esprit du Bosquet,1995.0,20
Démocrates D,L’esprit du Bosquet,1995.0,8
Lunatic,Lunatic chez Cut Killer,1995.0,10
Lunatic,Lunatic chez Cut Killer,1995.0,10
Lunatic,Freestyle CKT 13,1995.0,10
Lunatic,Freestyle CKT 13,1995.0,10
Lunatic,Freestyle CKT 13,1995.0,10
Lunatic,Freestyle CKT 13,1995.0,17
Lunatic,Attack sur la 7k,1995.0,10
Lunatic,Protège ton dos,1995.0,17
Lunatic,Protège ton dos,1995.0,8
Lunatic,Protège ton dos,1995.0,17
Lunatic,Check le micro,1995.0,7
Lunatic,Check le micro,1995.0,10
Lunatic,Superfunkyfond,1995.0,17
Lunatic,Superfunkyfond,1995.0,10
Lunatic,Superfunkyfond,1995.0,10
Lunatic,Intro (Cut Killer Show),1995.0,16
Lunatic,Intro (Cut Killer Show),1995.0,17
Lunatic,Intro (Cut Killer Show),1995.0,10
Lunatic,Cercle vicieux,1995.0,15
Lunatic,Cercle vicieux,1995.0,10
Lunatic,Cercle vicieux,1995.0,12
Lunatic,Le crime paie (Beat de Boul version),1995.0,10
Lunatic,Le crime paie (Beat de Boul version),1995.0,8
Lunatic,Le crime paie (Beat de Boul version),1995.0,10
Lunatic,Le crime paie (Beat de Boul version),1995.0,10
Lunatic,Le crime paie (Beat de Boul version),1995.0,8
Lunatic,Le crime paie (Beat de Boul version),1995.0,8
Lunatic,Danse des fous,1995.0,10
Lunatic,Danse des fous,1995.0,11
Lunatic,Danse des fous,1995.0,10
Lunatic,Danse des fous,1995.0,19
Lunatic,Danse des fous,1995.0,10
Lunatic,Frère de la rue,1995.0,17
Lunatic,Frère de la rue,1995.0,8
Lunatic,Frère de la rue,1995.0,10
Lunatic,Frère de la rue,1995.0,12
Lunatic,Frère de la rue,1995.0,10
Lunatic,Frère de la rue,1995.0,10
Lunatic,Soirée coupe gorge 2,1995.0,17
Lunatic,Soirée coupe gorge 2,1995.0,17
Lunatic,Soirée coupe gorge 2,1995.0,17
Lunatic,Soirée coupe gorge 2,1995.0,17
Mellowman,La Voie du Mellow,1995.0,10
Mellowman,Gardez l’écoute,1995.0,10
Raggasonic,Légalisez la Ganja,1995.0,7
Raggasonic,Légalisez la Ganja,1995.0,7
Raggasonic,Légalisez la Ganja,1995.0,7
Raggasonic,Légalisez la Ganja,1995.0,7
Raggasonic,J’entends parler,1995.0,10
Raggasonic,J’entends parler,1995.0,13
Raggasonic,J’entends parler,1995.0,20
Raggasonic,J’entends parler,1995.0,20
Raggasonic,J’entends parler,1995.0,12
Raggasonic,J’entends parler,1995.0,20
Raggasonic,Sors avec ton gun,1995.0,20
Raggasonic,Sors avec ton gun,1995.0,8
Raggasonic,Sors avec ton gun,1995.0,20
Raggasonic,Sors avec ton gun,1995.0,8
Raggasonic,Poussière d’Ange,1995.0,19
Raggasonic,Poussière d’Ange,1995.0,10
Raggasonic,Poussière d’Ange,1995.0,19
Raggasonic,Original,1995.0,10
Raggasonic,Original,1995.0,8
Raggasonic,Original,1995.0,7
Tout Simplement Noir,À propos de tass,1995.0,12
Tout Simplement Noir,À propos de tass,1995.0,10
Tout Simplement Noir,J’suis F,1995.0,17
Tout Simplement Noir,J’suis F,1995.0,17
Tout Simplement Noir,J’suis F,1995.0,12
Tout Simplement Noir,A propos de tass (2° partie),1995.0,7
Tout Simplement Noir,A propos de tass (2° partie),1995.0,11
Tout Simplement Noir,O.P.I.2.flics,1995.0,8
Tout Simplement Noir,O.P.I.2.flics,1995.0,8
Tout Simplement Noir,O.P.I.2.flics,1995.0,8
Tout Simplement Noir,O.P.I.2.flics,1995.0,8
Tout Simplement Noir,O.P.I.2.flics,1995.0,12
Tout Simplement Noir,Le peuple noir,1995.0,8
Tout Simplement Noir,Le peuple noir,1995.0,8
Tout Simplement Noir,Le peuple noir,1995.0,8
Tout Simplement Noir,C’ la tuff,1995.0,7
Tout Simplement Noir,C’ la tuff,1995.0,7
Tout Simplement Noir,C’ la tuff,1995.0,7
Tout Simplement Noir,C’ la tuff,1995.0,7
MC Solaar,Comme Dans Un Film,1995.0,8
MC Solaar,Represent (inédit),1995.0,10
MC Solaar,Represent (inédit),1995.0,7
MC Solaar,Represent (inédit),1995.0,8
MC Solaar,Represent (inédit),1995.0,10
MC Solaar,Represent (inédit),1995.0,10
Cut Killer,Prise d’otage,1995.0,7
Assassin (FRA),Shoota Babylone,1995.0,10
Assassin (FRA),Shoota Babylone,1995.0,13
Assassin (FRA),Shoota Babylone,1995.0,8
Assassin (FRA),L’odyssée suit son cours,1995.0,8
Assassin (FRA),L’odyssée suit son cours,1995.0,8
Assassin (FRA),L’odyssée suit son cours,1995.0,8
Assassin (FRA),Légal Ou Illégal ?,1995.0,8
Assassin (FRA),Légal Ou Illégal ?,1995.0,8
Assassin (FRA),Légal Ou Illégal ?,1995.0,8
Assassin (FRA),Légal Ou Illégal ?,1995.0,8
Assassin (FRA),Quand J’Étais Petit,1995.0,8
Assassin (FRA),Quand J’Étais Petit,1995.0,8
Assassin (FRA),Quand J’Étais Petit,1995.0,8
Assassin (FRA),Quand J’Étais Petit,1995.0,8
Assassin (FRA),Entre Dans La Classe,1995.0,8
Assassin (FRA),Entre Dans La Classe,1995.0,8
Assassin (FRA),Entre Dans La Classe,1995.0,10
Assassin (FRA),Écrire Contre L’Oubli,1995.0,8
Assassin (FRA),Écrire Contre L’Oubli,1995.0,8
Assassin (FRA),Écrire Contre L’Oubli,1995.0,8
Assassin (FRA),La Peur Du Métissage,1995.0,8
Assassin (FRA),La Peur Du Métissage,1995.0,8
Assassin (FRA),La Peur Du Métissage,1995.0,8
Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,8
Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,8
Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,19
Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,19
Assassin (FRA),L’Homicide Volontaire (Intro),1995.0,8
Assassin (FRA),La Flamme S’Éteint,1995.0,8
Assassin (FRA),La Flamme S’Éteint,1995.0,19
Assassin (FRA),La Flamme S’Éteint,1995.0,8
Assassin (FRA),L’Entrechoque Des Antidotes,1995.0,10
Assassin (FRA),L’Entrechoque Des Antidotes,1995.0,8
Assassin (FRA),À Titre Posthume,1995.0,19
Assassin (FRA),L’Objet,1995.0,20
Assassin (FRA),Guerre Nord-Sud,1995.0,8
Assassin (FRA),Guerre Nord-Sud,1995.0,8
Ali (FRA),Bouge comme un diablotin,1995.0,10
Ménélik,Le Manège,1995.0,19
Ménélik,Le Manège,1995.0,19
Ménélik,Le Manège,1995.0,19
Ménélik,Phénoménélik,1995.0,11
Ménélik,Phénoménélik,1995.0,19
Ménélik,Phénoménélik,1995.0,11
Ménélik,Trajectoire,1995.0,19
Ménélik,Tribut,1995.0,10
Melaaz,"Non, non, non",1995.0,13
Melaaz,Roule ta boss,1995.0,10
Melaaz,Roule ta boss,1995.0,20
Melaaz,Roule ta boss,1995.0,20
Melaaz,Roule ta boss,1995.0,10
Melaaz,Roule ta boss,1995.0,10
Melaaz,Le seul remède,1995.0,19
Melaaz,Le seul remède,1995.0,13
Melaaz,Je marche en solitaire,1995.0,12
Melaaz,Je marche en solitaire,1995.0,12
Melaaz,Je marche en solitaire,1995.0,20
Melaaz,De père en paix,1995.0,20
Melaaz,De père en paix,1995.0,13
Melaaz,De père en paix,1995.0,8
Melaaz,Pascal,1995.0,12
Melaaz,Pascal,1995.0,8
Melaaz,Pascal,1995.0,8
Melaaz,Pascal,1995.0,8
Melaaz,Pascal,1995.0,8
Melaaz,Rud’boy,1995.0,8
Melaaz,Rud’boy,1995.0,8
Melaaz,Lehna,1995.0,8
Melaaz,Lehna,1995.0,8
Melaaz,La maladie de la mélodie,1995.0,8
Melaaz,La maladie de la mélodie,1995.0,10
Melaaz,La maladie de la mélodie,1995.0,10
Melaaz,Les ghettos croulent,1995.0,19
Melaaz,Les ghettos croulent,1995.0,8
Melaaz,Novice,1995.0,12
Melaaz,Novice,1995.0,10
Melaaz,"Mon, mon, mon",1995.0,10
Melaaz,La scène est malsaine,1995.0,19
Melaaz,La scène est malsaine,1995.0,10
Sté Strausz,C’est La Même Histoire (C’est Asmeuk),1995.0,10
Sté Strausz,C’est La Même Histoire (C’est Asmeuk),1995.0,10
Akhenaton,Je combats avec mes démons,1995.0,19
Akhenaton,Je combats avec mes démons,1995.0,8
Akhenaton,Eclater un type des Assedic,1995.0,10
Akhenaton,Eclater un type des Assedic,1995.0,10
Akhenaton,Je ne suis pas à plaindre,1995.0,12
Akhenaton,Je ne suis pas à plaindre,1995.0,20
Akhenaton,Dirigé vers l’Est,1995.0,8
Akhenaton,Dirigé vers l’Est,1995.0,8
Akhenaton,Le calme comme essence,1995.0,10
Akhenaton,Le calme comme essence,1995.0,19
Akhenaton,Le calme comme essence,1995.0,20
Akhenaton,Le calme comme essence,1995.0,19
Akhenaton,Le calme comme essence,1995.0,19
Akhenaton,Lettre aux hirondelles,1995.0,12
Akhenaton,Lettre aux hirondelles,1995.0,12
Akhenaton,Lettre aux hirondelles,1995.0,13
Akhenaton,La vie de rêve,1995.0,12
Akhenaton,Assedic : 3 heures du matin,1995.0,7
Akhenaton,Murder,1995.0,20
Akhenaton,Murder,1995.0,12
Akhenaton,Murder,1995.0,20
Akhenaton,Quand tu tombes bas,1995.0,12
Akhenaton,Quand tu tombes bas,1995.0,12
Akhenaton,Quand tu tombes bas,1995.0,20
Akhenaton,Quand tu tombes bas,1995.0,20
Akhenaton,Quand tu tombes bas,1995.0,13
Akhenaton,L’amour des autres,1995.0,20
Akhenaton,L’amour des autres,1995.0,19
Lunatic,Le crime paie,1996.0,17
Lunatic,Le crime paie,1996.0,20
Lunatic,Le crime paie,1996.0,10
Lunatic,Le crime paie,1996.0,20
Lunatic,Le crime paie,1996.0,17
Doc Gynéco,Nirvana,1996.0,10
Doc Gynéco,Nirvana,1996.0,15
Doc Gynéco,Nirvana,1996.0,10
Doc Gynéco,Vanessa,1996.0,19
Doc Gynéco,Vanessa,1996.0,11
Doc Gynéco,Vanessa,1996.0,11
Doc Gynéco,Viens voir le docteur,1996.0,13
Doc Gynéco,Viens voir le docteur,1996.0,12
Doc Gynéco,Viens voir le docteur,1996.0,13
Doc Gynéco,Ma salope à moi,1996.0,7
Doc Gynéco,Ma salope à moi,1996.0,20
Doc Gynéco,Ma salope à moi,1996.0,17
Doc Gynéco,Ma salope à moi,1996.0,7
Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,17
Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,17
Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,8
Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,1
Doc Gynéco,Passement de jambes,1996.0,7
Doc Gynéco,Passement de jambes,1996.0,7
Doc Gynéco,Passement de jambes,1996.0,8
Lunatic,Les vrais savent,1996.0,17
Lunatic,Les vrais savent,1996.0,8
Lunatic,Les vrais savent,1996.0,10
Lunatic,Les vrais savent,1996.0,8
Lunatic,Les vrais savent,1996.0,12
Lunatic,Les vrais savent,1996.0,10
Lunatic,Les vrais savent,1996.0,10
Lunatic,Les vrais savent,1996.0,10
Doc Gynéco,Né ici,1996.0,7
Doc Gynéco,Né ici,1996.0,12
Doc Gynéco,Né ici,1996.0,11
Doc Gynéco,Les filles du moove,1996.0,7
Doc Gynéco,Les filles du moove,1996.0,7
Doc Gynéco,Les filles du moove,1996.0,7
Doc Gynéco,Les filles du moove,1996.0,7
La Brigade,16 rimes,1996.0,17
La Brigade,16 rimes,1996.0,17
La Brigade,16 rimes,1996.0,10
La Brigade,16 rimes,1996.0,10
La Brigade,16 rimes,1996.0,17
La Brigade,16 rimes,1996.0,17
La Clinique,Tout saigne,1996.0,17
La Clinique,Tout saigne,1996.0,10
La Clinique,Tout saigne,1996.0,10
La Clinique,Tout saigne,1996.0,17
Doc Gynéco,Est-ce que ça le fait ?,1996.0,10
Doc Gynéco,Est-ce que ça le fait ?,1996.0,7
Doc Gynéco,Est-ce que ça le fait ?,1996.0,7
Doc Gynéco,Classez moi dans la variet’,1996.0,7
Doc Gynéco,Classez moi dans la variet’,1996.0,7
Doc Gynéco,Classez moi dans la variet’,1996.0,17
Ideal J,Show Bizness,1996.0,10
Ideal J,Show Bizness,1996.0,17
Ideal J,Show Bizness,1996.0,10
Ideal J,Show Bizness,1996.0,17
Ideal J,Show Bizness,1996.0,10
Ideal J,Show Bizness,1996.0,10
Ideal J,Show Bizness,1996.0,7
X-Men,J’attaque du mike (version LP),1996.0,10
X-Men,J’attaque du mike (version LP),1996.0,10
Stomy Bugsy,Mon papa à moi est un gangster,1996.0,20
Stomy Bugsy,Mon papa à moi est un gangster,1996.0,12
Ideal J,Le combat continue,1996.0,10
Ideal J,Le combat continue,1996.0,10
Ideal J,Le combat continue,1996.0,10
Ideal J,Le combat continue,1996.0,10
Ideal J,Le combat continue,1996.0,10
Doc Gynéco,Celui qui vient chez toi (quand tu n’es pas là),1996.0,7
Doc Gynéco,Celui qui vient chez toi (quand tu n’es pas là),1996.0,12
Fonky Family,La mort est facile,1996.0,20
Fonky Family,La mort est facile,1996.0,19
Fonky Family,La mort est facile,1996.0,20
Fonky Family,La mort est facile,1996.0,19
Expression Direkt,Pour 100 balles t’as plus rien,1996.0,7
Expression Direkt,Pour 100 balles t’as plus rien,1996.0,20
Expression Direkt,Pour 100 balles t’as plus rien,1996.0,20
Expression Direkt,Pour 100 balles t’as plus rien,1996.0,17
Expression Direkt,Pour 100 balles t’as plus rien,1996.0,8
Expression Direkt,Pour 100 balles t’as plus rien,1996.0,17
Expression Direkt,"Il boit pas, il fume pas, mais il cause",1996.0,12
Expression Direkt,"Il boit pas, il fume pas, mais il cause",1996.0,17
Expression Direkt,"Il boit pas, il fume pas, mais il cause",1996.0,10
Expression Direkt,Au sommet de la gloire,1996.0,10
Expression Direkt,Au sommet de la gloire,1996.0,10
Expression Direkt,Au sommet de la gloire,1996.0,10
Ideal J,Le ghetto français,1996.0,20
Ideal J,Le ghetto français,1996.0,20
Ideal J,Le ghetto français,1996.0,20
Ideal J,Le ghetto français,1996.0,20
Ideal J,Le ghetto français,1996.0,20
Ideal J,Je dois faire du cash,1996.0,17
Ideal J,Je dois faire du cash,1996.0,10
Ideal J,Je dois faire du cash,1996.0,17
Ideal J,Je dois faire du cash,1996.0,20
Ideal J,Comme personne ne l’a...,1996.0,17
Ideal J,Comme personne ne l’a...,1996.0,10
Ideal J,Comme personne ne l’a...,1996.0,17
Ideal J,Comme personne ne l’a...,1996.0,10
Ideal J,Uniquement pour les miens,1996.0,17
Ideal J,Ghettolude I,1996.0,17
Ideal J,Ghettolude I,1996.0,17
Ideal J,Ghettolude I,1996.0,17
Ideal J,Ghettolude II (Histoire vraie),1996.0,17
Ideal J,Ghettolude II (Histoire vraie),1996.0,10
Ideal J,Le ghetto (Remix),1996.0,20
Ideal J,Le ghetto (Remix),1996.0,20
Ideal J,Ghettolude III (Fidèle au Hip-Hop),1996.0,17
La Cliqua,Rap contact,1996.0,10
La Cliqua,Rap contact,1996.0,10
La Cliqua,Rap contact,1996.0,10
Reciprok,Balance-Toi,1996.0,10
Reciprok,Libres comme l’air,1996.0,12
Reciprok,Tchi Tcha,1996.0,13
Les Sages Poètes de la Rue,Un seul avertissement (remix),1996.0,10
Les Sages Poètes de la Rue,Un seul avertissement (remix),1996.0,10
Les Sages Poètes de la Rue,Un seul avertissement (remix),1996.0,10
Les Sages Poètes de la Rue,Un seul avertissement (remix),1996.0,10
